product_name,product_category,review_size,type,content,review,stars
Wayfair C-1300,CHAIR,Small,Positive,['Delivery'],"The chair arrived surprisingly quickly and was very well-packaged, which was a pleasant surprise!",5
LG W-2000,WASHING_MACHINE,Medium,Positive,['Product appearance' 'Price' 'Functionality'],"I was pleasantly surprised by how sleek and modern this washing machine looks! It really brightened up my laundry room, and the price was incredibly reasonable for the features it offers. The different wash cycles work wonderfully, and I appreciate the quiet operation – a huge improvement over my old machine. While the spin cycle can be a little loud, it's a small price to pay for such a great value.",4
GE A-5000,AIR_CONDITIONER,Medium,Negative,['Delivery'],"I was really excited to get this air conditioner, especially with the heatwave we've been having, but the delivery was an absolute disaster. The delivery team was incredibly late, didn't communicate any updates, and when they finally arrived, they practically threw the box onto my porch, damaging it in the process. While I'm hoping the unit itself works well, this initial experience has left me incredibly frustrated and questioning whether I should have gone with a different brand.",2
Frigidaire F4-550,REFRIGERATOR,Small,Negative,['Price' 'Product appearance'],"For the price, the stainless steel finish looks incredibly cheap and doesn't match the rest of my kitchen appliances.",2
Whirlpool TQ-500,REFRIGERATOR,Medium,Negative,['Price' 'Delivery'],"Honestly, I'm pretty disappointed with the whole experience. The refrigerator itself looks fine, but the delivery was an absolute nightmare – they were hours late and didn't bother calling to let me know. And the price? It felt significantly higher than what I'd seen elsewhere for comparable models, especially considering the delivery issues.",2
Herman Miller B-2000,BED,Long,Positive,['Price' 'Functionality'],"Okay, let's be honest, the price tag initially gave me serious pause. I've always appreciated quality, but this was a significant investment for a bed. However, after weeks of research and comparing options, I decided to take the plunge, and I genuinely don't regret it. The functionality is just superb – the adjustability is incredible. I've got back issues, and being able to precisely tweak the position throughout the night has made a noticeable difference in my sleep quality. It’s not just about comfort; it's about supporting my body properly. The build quality feels incredibly solid, and the mechanisms are smooth and quiet. It's an investment, yes, but considering how much I value a good night's sleep and the long-term benefits for my back, I think it’s been worth every penny. It's a bit of a luxury, and I'm glad I allowed myself to experience it. It’s certainly a bed you can feel good about owning, knowing it’s built to last and designed with your well-being in mind. It's not just a bed; it’s a sleep solution.",5
Kenmore A-1600,AIR_CONDITIONER,Medium,Positive,['Price' 'Product appearance' 'Functionality'],"I was pleasantly surprised by how affordable this air conditioner was, especially considering its capabilities. The unit itself looks quite sleek and modern, blending in nicely with my decor – a definite plus! It cools the room quickly and efficiently, and the different settings are easy to adjust. While it can be a little noisy on the highest fan speed, it's a small price to pay for the relief it provides during those hot summer days. Overall, a fantastic value for the price!",4
Bosch S3-200,REFRIGERATOR,Medium,Positive,['Product appearance'],"I was really impressed with how sleek and modern this refrigerator looks! The stainless steel finish is beautiful and really elevates the kitchen's aesthetic. It's a bit of a fingerprint magnet, which is a minor annoyance, but overall, the design is fantastic and exactly what I was hoping for. It blends seamlessly with my other appliances and just feels like a high-quality piece of equipment.",5
Electrolux W-1200,WASHING_MACHINE,Small,Negative,['Product appearance' 'Price' 'Functionality'],"For the price, I expected a washing machine to look a bit less cheap, and the functionality feels clunky and outdated.",2
West Elm S-2600,SOFA,Small,Positive,['Price'],"I was surprised at how reasonable the price was for a sofa of this quality, especially considering the modern look and feel – it definitely feels like a splurge without breaking the bank.",4
Wayfair W-1400,WARDROBE,Medium,Negative,['Delivery' 'Price'],"Honestly, I'm so frustrated with the whole experience. The wardrobe itself looks okay, but the delivery was an absolute nightmare – multiple delays and a complete lack of communication. For the price, I really expected a much smoother process and better service; it feels like I overpaid significantly for the hassle.",2
Smeg W-1300,WASHING_MACHINE,Long,Negative,['Delivery' 'Price' 'Functionality'],"Honestly, I'm so frustrated with this purchase. Where do I even begin? The initial delivery was a complete disaster – the delivery team were late, didn't call, and left the machine practically dumped in my driveway, scratching the doorframe in the process. Then there's the price; it's exorbitant! You're paying for the brand name, that's for sure, because the functionality just isn't justifying the cost. I've had washing machines that perform better for a fraction of the price. The cycles take forever, and I've already had to call customer service twice to troubleshoot error codes. It's supposed to be a premium appliance, but it feels like a massive disappointment. The design is nice, I'll give it that, but aesthetics don’t wash away poor performance and terrible delivery. I'm seriously considering returning it, but the hassle of dealing with another delivery seems almost unbearable at this point. I’m just really, really disappointed.",1
Haier A-1100,AIR_CONDITIONER,Medium,Positive,['Functionality'],"I was a little hesitant to try this unit, as I've always been loyal to a different brand, but I'm so glad I did! It cools my bedroom incredibly quickly, and the different modes are actually useful – the sleep mode is a game-changer. It's surprisingly quiet too, which is a huge plus for me.",4
Frigidaire W-1500,WASHING_MACHINE,Small,Positive,['Delivery' 'Product appearance' 'Price'],"I was pleasantly surprised by how quickly it was delivered and the sleek, modern look really brightens up my laundry room, especially considering the great price I paid!",5
West Elm S-2600,SOFA,Long,Negative,['Functionality'],"I'm really torn about this sofa. On paper, it looked perfect – the right size, the right style, and a modern aesthetic that would fit seamlessly into our living room. However, the functionality is just... baffling. The cushions constantly shift and slide, making it impossible to comfortably sit upright without feeling like you're going to topple over. We've tried rearranging them, rotating them, even adding non-slip pads underneath, but nothing seems to work. My husband and I end up practically wrestling for a stable position every time we want to watch a movie. It's incredibly frustrating, especially considering the price point. It feels like a design flaw, and honestly, it's impacting our enjoyment of the space. We've had less expensive sofas that were far more stable and comfortable. I wouldn't recommend this to anyone looking for a truly functional piece of furniture; it's more of a stylish frustration than a comfortable seating option. Perhaps it's just our experience, but we've read similar complaints online, so it seems like a recurring issue. It's beautiful to look at, yes, but beauty isn't everything.",2
West Elm S-2600,SOFA,Long,Positive,['Product appearance' 'Functionality' 'Price'],"Okay, I've been eyeing this sofa for months, and I finally took the plunge – and I'm mostly thrilled! Let's start with the aesthetics because that was my biggest draw. The lines are so clean and modern, it really elevated the look of my living room. The fabric has a beautiful texture and the color is exactly as it appeared online, which is always a win. However, and this is a bit of a caveat, it's surprisingly firm. I was hoping for a little more sink-in comfort, especially given the price point. It’s definitely more structured than cozy, which might not be for everyone. Functionally, it’s great – the cushions are well-made and seem durable, and the frame feels solid. It’s also surprisingly easy to clean, which is a huge plus with a toddler running around! The price is definitely a significant investment, but I’ve been saving up, and I feel like the quality justifies it… mostly. I do sometimes wonder if I should have gone for something a little softer, but overall, I’m very happy with my purchase and would recommend it to anyone looking for a stylish and well-made sofa, just be prepared for a firmer feel than you might expect. It's a statement piece for sure!",4
Herman Miller B-2000,BED,Medium,Negative,['Price' 'Functionality' 'Delivery'],"Honestly, I'm pretty disappointed with the whole experience. The price was astronomical, way more than I was initially led to believe, and the delivery was an absolute nightmare – it took nearly three weeks to arrive, with constant communication issues and rescheduled appointments. It feels like I paid a premium for a product and a service that just weren't up to par.",2
Electrolux L3-400,REFRIGERATOR,Medium,Negative,['Delivery' 'Functionality' 'Price'],"Honestly, I'm pretty disappointed with this refrigerator. The delivery was a complete nightmare – they were hours late and didn't even bother to call. Then, when it was finally installed, I noticed a strange humming noise and the freezer isn't freezing as well as it should. For the price I paid, I expected a lot better performance and a smoother experience from start to finish.",2
Sharp M-9000,MICROWAVE,Long,Negative,['Functionality'],"I really wanted to love this microwave, especially given the price point. It looked sleek and modern in my kitchen, and the initial setup was a breeze. However, the functionality is just incredibly frustrating. Simple tasks like reheating leftovers often result in uneven cooking – some parts are scalding hot while others are still cold. I've tried adjusting the power levels and cooking times, but nothing seems to consistently work. The sensor cooking feature is a complete joke; it either undercooks or drastically overcooks everything. I’ve even had instances where it just stops mid-cycle without explanation. Honestly, I’ve had cheaper microwaves that perform better. It feels like a major design flaw or a software issue that hasn't been addressed. I'm seriously considering returning it, which is a shame because aesthetically, it's quite appealing. It's just not reliable when it comes to actually cooking food properly, and that's the whole point of a microwave!",2
Panasonic W-7000,WASHING_MACHINE,Small,Negative,['Functionality' 'Price' 'Delivery'],The delivery was a complete disaster; they scratched my floor and didn't even apologize!,1
Miele W-1800,WASHING_MACHINE,Long,Negative,['Delivery' 'Functionality'],"I'm incredibly disappointed with my recent experience. The delivery was an absolute disaster – they were two days late without any communication, and the delivery team practically threw the machine into my utility room, scratching the floor and damaging the casing. It felt like they were rushing to get it done and didn't care about the product or my property. Beyond that, the functionality hasn't been great either. I've tried several cycles, and the clothes consistently come out either soaking wet or still visibly dirty. The supposedly advanced features seem to just add complexity without improving the wash quality. I've had cheaper washing machines that performed better! Honestly, I'm considering returning it, but the hassle of dealing with another delivery seems unbearable at this point. It's a shame because I was initially drawn to the brand's reputation, but this has been a truly frustrating and negative experience. I wouldn’t recommend this appliance to anyone.",1
Whirlpool A-4000,AIR_CONDITIONER,Long,Positive,['Functionality' 'Product appearance' 'Delivery'],"I've been wanting to upgrade my AC for ages, and I finally took the plunge with this unit, and I'm so glad I did! The delivery was surprisingly smooth – I was expecting a huge hassle getting a large appliance into my apartment, but the delivery team was incredibly careful and efficient, even navigating the stairs with ease. The appearance is sleek and modern; it really blends in well with my decor and doesn't look bulky or awkward like some other units I've seen. But the real star is the functionality. It cools my entire apartment quickly and quietly, which is a huge relief during these scorching summer days. I was initially a little concerned about the energy efficiency, but so far, my bills haven't spiked, which is fantastic. Honestly, the only minor thing I've noticed is that the fan can be a little loud on the highest setting, but I rarely need to use it at that level. Overall, it’s been a fantastic purchase and I highly recommend it to anyone looking for a reliable and stylish air conditioner.",5
Toshiba W-1000,WASHING_MACHINE,Long,Negative,['Functionality' 'Delivery' 'Price'],"Honestly, I'm incredibly disappointed with this washing machine. Where do I even begin? The delivery was a complete disaster – the delivery team arrived two hours late without any communication, and they practically threw the appliance onto my patio, scratching the wall in the process. Then, once I finally wrestled it into the laundry room, the functionality proved to be just as problematic. The spin cycle is far too aggressive, leaving my clothes practically soaked, and the delicate wash option seems to do absolutely nothing. I've had to rewash loads multiple times, wasting water and energy. And to top it all off, the price was exorbitant for what you get – a noisy, unreliable machine that doesn't even perform basic washing tasks properly. I understand that appliances can have quirks, but this feels like a fundamentally flawed design. I’m now facing the hassle of returning it, which I’m sure will be another ordeal. It’s a shame, because the initial appearance was quite appealing, but the experience has been utterly frustrating.",1
IKEA S-100,SOFA,Long,Negative,['Price' 'Functionality'],"Honestly, I'm pretty disappointed with this sofa. I was really hoping for something comfortable and stylish, but it's fallen short on both fronts. The biggest issue is the price – it felt incredibly inflated for what you actually get. The materials just don't feel high-quality, and the construction seems flimsy. I understand it's a budget-friendly option, but I expected better durability for the price point. Functionality-wise, it's just... awkward. The cushions are too firm, and the depth isn't great for lounging. It’s fine for sitting, but not really what I wanted for a sofa I intended to relax on. My back aches after just a short period of use, which is a major problem. I've had cheaper sofas that were far more comfortable and felt sturdier. I'm seriously considering returning it, which is a hassle in itself. It’s a shame because the design is nice, but the execution just doesn't live up to the hype, and the cost doesn't justify the poor quality and uncomfortable experience. It feels like a false economy.",2
Miele W-1800,WASHING_MACHINE,Small,Negative,['Price' 'Delivery'],"The price was exorbitant, and the delivery was a complete disaster, with the appliance arriving two days late and with a noticeable scratch – I'm really questioning this purchase.",1
KitchenAid W-1400,WASHING_MACHINE,Small,Negative,['Price' 'Delivery'],"The price was exorbitant, and the delivery was a complete disaster, with the appliance arriving a week late and with visible scratches – I'm really questioning this purchase.",1
Wayfair B-1500,BED,Medium,Negative,['Delivery' 'Price'],"Honestly, I'm pretty disappointed with this whole experience. The bed itself *might* be okay, but the delivery was an absolute nightmare – it was weeks late and the communication was terrible. And for the price, I expected a lot more; it feels overpriced for the quality and the frustrating delivery process just made it all worse.",2
Samsung A-3000,AIR_CONDITIONER,Medium,Negative,['Functionality' 'Price'],"I was really hoping this air conditioner would solve my summer heat issues, but honestly, the functionality just isn't there. It struggles to cool even a small room, and the settings seem to have little to no effect – it's either blasting cold or barely doing anything. Considering the price, I expected significantly better performance; I’ve had cheaper units that worked more effectively. It’s frustrating, and I'm now looking for a replacement.",2
Frigidaire A-1500,AIR_CONDITIONER,Medium,Negative,['Product appearance' 'Price'],"Honestly, I was a bit disappointed with this air conditioner. The unit itself looks cheap and plasticky – it just doesn't seem to fit in with the rest of my decor. And for the price, I really expected something that looked a little more premium. It's functional, I guess, but the appearance really lets it down.",2
Herman Miller T-1700,TABLE,Small,Negative,['Delivery' 'Price' 'Product appearance'],"The table arrived incredibly late and with noticeable scratches, and frankly, for the exorbitant price I paid, I expected a much higher level of care and a more pristine appearance.",1
Toshiba W-1000,WASHING_MACHINE,Small,Positive,['Functionality' 'Product appearance' 'Price'],"For the price, I'm really happy with how well this machine washes my clothes and how sleek it looks in the laundry room!",4
Ashley C-800,CHAIR,Medium,Positive,['Product appearance' 'Price' 'Delivery'],"I was pleasantly surprised by how quickly this chair arrived – it was delivered a day earlier than expected, which is always a bonus! The aesthetic is really lovely too; it's a simple design, but the color and fabric give it a touch of elegance that fits perfectly with my home decor. While the price was a little higher than I initially wanted to spend, the quality and appearance make it feel worth the investment.",4
Toshiba W-1000,WASHING_MACHINE,Small,Positive,['Delivery' 'Product appearance' 'Price'],"The delivery was surprisingly quick and the machine itself looks really sleek and modern, especially considering how reasonable the price was!",4
Daewoo D1-200,REFRIGERATOR,Long,Negative,['Functionality' 'Delivery'],"Honestly, I'm incredibly disappointed with the entire experience. The refrigerator itself *looks* alright, but the functionality is a nightmare and the delivery was an absolute disaster. They were supposed to deliver it between 9 and 11 am, but it didn't arrive until almost 2 pm, with no communication whatsoever. When they finally did show up, they practically threw the appliance into my kitchen, scratching the floor and denting the side of the unit. I specifically paid extra for the white-glove delivery service, which was clearly a complete waste of money – they didn't even bother to plug it in! Now, the cooling isn't consistent; some shelves are freezing while others barely stay cool. I've had to rearrange everything multiple times, and even then, it's not right. I’m seriously regretting this purchase and considering returning it, but the hassle of dealing with another delivery seems unbearable. The whole process has been incredibly stressful and inconvenient. It's a shame because I was hoping for a reliable appliance, but this has been anything but.",1
Philips M-8000,MICROWAVE,Long,Negative,['Delivery' 'Functionality' 'Price'],"Honestly, I'm incredibly disappointed with this purchase. Where do I even begin? The delivery was a complete disaster – it was supposed to arrive within 3-5 business days, but it took nearly two weeks! I had to chase them down multiple times for updates, and each time I was given a different excuse. Then, when it finally arrived, the microwave itself seemed to have some functionality issues. It takes far longer than it should to heat food, and sometimes it doesn't even heat it properly. I’ve tried different power levels and settings, but nothing seems to fix it. For the price I paid, I expected a much higher quality product and a far more reliable service. It feels like I’ve wasted my money, and I’m seriously considering returning it, even though the hassle of dealing with the delivery company again is daunting. The design is okay, I'll give it that, but the core function of a microwave – heating food – is failing miserably. It's just a frustrating experience all around.",1
Samsung A-3000,AIR_CONDITIONER,Long,Negative,['Product appearance' 'Delivery'],"Honestly, I'm so frustrated with this whole experience. The unit itself *looks* okay, I'll give it that - a fairly standard, clean design. But the delivery was an absolute disaster. They were supposed to arrive between 9 and 11 am, and I took the entire morning off work to be here and sign for it. They showed up at 3:30 pm without a single phone call to let me know they were running late! Then, when they finally did arrive, the delivery guys practically threw the box onto my porch, and it was visibly damaged. I'm worried about the internal components now. It feels like they just don't care about handling these items properly. I understand things can happen, but this level of carelessness is unacceptable. I'm now dealing with a damaged product and a huge headache trying to get it resolved. I'm seriously considering returning it all together, which is a massive inconvenience. The appearance is decent, but the delivery experience has completely soured my opinion.",1
GE W-5000,WASHING_MACHINE,Small,Positive,['Functionality'],"This washing machine handles large loads and tough stains incredibly well, making laundry day a breeze even with a big family – it's surprisingly efficient too!",5
Electrolux W-1200,WASHING_MACHINE,Long,Positive,['Functionality' 'Price'],"I've been using this washing machine for a few months now, and I have to say, I'm really impressed! Initially, I was a bit hesitant because I usually go for more well-known brands, but the price was just too good to pass up. For what I paid, the functionality is outstanding. It handles everything from delicate silks to bulky towels with ease, and the different wash cycles are actually useful – not just filler like you often find. The spin cycle is powerful, which means my clothes come out much drier, saving me time on the tumble dryer. Honestly, I was expecting something a little less robust given the price point, but it's surprisingly quiet and efficient. It's definitely exceeded my expectations and I'd happily recommend it to anyone looking for a reliable and affordable washing machine. There's a slight humming noise during the high-speed spin, but it's barely noticeable and doesn't bother me at all. It’s a great value for money and I feel like I got a premium product at a budget price.",4
GE A-5000,AIR_CONDITIONER,Medium,Negative,['Product appearance'],"Honestly, I was really disappointed with the aesthetics of this unit. It's just so bulky and the plastic feels really cheap, especially for the price point. I was expecting something a little more sleek and modern, but it looks like it belongs in a 1980s office building. It's not terrible, and I'm hoping the cooling performance makes up for it, but visually, it's a letdown.",2
West Elm C-2800,CHAIR,Small,Positive,['Functionality' 'Price'],"Considering the price point, this chair is surprisingly functional and comfortable for everyday use, though I do wish the back support was a little more pronounced.",4
Haier A-1100,AIR_CONDITIONER,Small,Positive,['Price' 'Product appearance' 'Functionality'],"I was pleasantly surprised by how affordable this air conditioner is, especially considering how sleek and modern it looks and how well it cools the room!",5
Daewoo M-1700,MICROWAVE,Medium,Positive,['Product appearance' 'Delivery' 'Price'],"I was pleasantly surprised by how sleek and modern this microwave looks! It really brightened up my kitchen counter, and the delivery was incredibly fast – it arrived a day earlier than expected. Considering the price, the appearance is fantastic, and it feels like a much more expensive appliance.",4
Herman Miller C-1800,CHAIR,Medium,Negative,['Functionality' 'Price' 'Product appearance'],"Honestly, I'm pretty disappointed with this chair. The design is sleek, I'll give it that, but the functionality is just not there – the adjustments feel flimsy and don't really provide the support I was hoping for, especially considering the price. It's a beautiful chair to look at, but it feels like style over substance, and for what I paid, I expected a lot more ergonomic comfort.",2
Wayfair T-1200,TABLE,Medium,Negative,['Product appearance'],"I was really excited about this table, but when it arrived, the color was completely different than what I saw online. The photos showed a warm, honey-toned wood, but the actual table is much more gray and drab – it just doesn't look like the picture at all. It's functional enough, I suppose, but the aesthetic is a real disappointment, and it clashes terribly with my existing decor.",2
Electrolux M-1200,MICROWAVE,Long,Positive,['Delivery' 'Price'],"I was pleasantly surprised by the entire experience, starting with the delivery. I've ordered a lot of appliances online, and often the delivery process is a nightmare – scheduling issues, damaged packaging, the works. But this was incredibly smooth! They called ahead to confirm the delivery window, arrived on time, and were very careful bringing the microwave into my kitchen. Honestly, the price was also a huge factor in my decision. I've been looking for a reliable microwave for a while, and I didn't want to spend a fortune. This one hit that sweet spot – great features without breaking the bank. It's definitely a win-win situation. While it might not be the fanciest model out there, it does exactly what I need it to do, and the convenience of the delivery really sealed the deal. I’m quite happy with my purchase, and would recommend it to anyone looking for a good value appliance.",4
West Elm S-2600,SOFA,Medium,Positive,['Delivery' 'Product appearance' 'Price'],"I was pleasantly surprised by the entire experience, from the initial order to the final placement of the sofa. The delivery team was incredibly professional and efficient, handling the large piece with care and even offering to position it exactly where I wanted it. And honestly, the aesthetic is just stunning – it really elevates the look of my living room, although I do feel the price is a little steep for what it is.",4
Bosch W-6000,WASHING_MACHINE,Small,Negative,['Functionality' 'Product appearance' 'Price'],"For the price, I expected a lot more from this washing machine, as the functionality is quite limited and the design feels cheap.",2
Sharp M-9000,MICROWAVE,Medium,Positive,['Product appearance'],"I was pleasantly surprised by how sleek and modern this microwave looks! It's a big upgrade from my old one, and the stainless steel finish really elevates the look of my kitchen. It's quite large, so make sure you have the space for it, but the design is so clean and minimalist that it doesn't feel bulky at all.",4
LG M-2000,MICROWAVE,Small,Positive,['Delivery'],The delivery was surprisingly fast and the driver was very careful bringing the microwave into my kitchen - excellent service!,5
Electrolux A-1200,AIR_CONDITIONER,Long,Positive,['Delivery'],"I was really impressed with the delivery service for my new air conditioner! Initially, I was a little worried because the confirmation email was vague about the exact delivery window, and I had to rearrange my schedule. However, the delivery team themselves were absolutely fantastic. They called ahead to confirm the time, were incredibly careful bringing the unit up the stairs (which was a huge relief, given its size!), and even took the time to explain the basic setup. They were professional, courteous, and clearly took pride in their work. While the initial communication could have been better, the actual delivery experience was top-notch and really made the whole process much smoother. I'd definitely recommend this company based on the delivery alone – it speaks volumes about their overall customer service. It’s rare to get such a positive experience these days, and it made a real difference in my overall satisfaction with the purchase. I'm looking forward to enjoying the cool air!",5
Panasonic Q2-300,REFRIGERATOR,Small,Positive,['Functionality' 'Product appearance' 'Delivery'],The delivery was surprisingly smooth and the refrigerator itself looks fantastic in my kitchen – a real upgrade!,5
GE W-5000,WASHING_MACHINE,Long,Positive,['Delivery' 'Price' 'Product appearance'],"I was really impressed with the entire experience of getting this washing machine! The delivery was exceptionally smooth – the team arrived promptly, were incredibly careful bringing the appliance in, and even took away the old one without any fuss. Honestly, I've had deliveries that were a complete disaster in the past, so this was a really pleasant surprise. The price was also very competitive, especially considering the features and the build quality. It looks fantastic in my laundry room too; the sleek design and modern finish really elevate the space. While I initially worried about the size, it fits perfectly and doesn't overwhelm the room. It's a bit of an investment, but I feel like I got excellent value for my money, and the convenience and aesthetics are well worth it. I'm not usually one to write reviews, but I felt compelled to share my positive experience – I highly recommend this machine!",5
GE A-5000,AIR_CONDITIONER,Medium,Positive,['Price' 'Delivery' 'Product appearance'],"I was pleasantly surprised by how affordable this air conditioner was, especially considering the features it offers. The delivery was incredibly fast too; it arrived a day earlier than expected, and the unit was well-packaged. I also really like the clean, modern look of it – it blends in nicely with my decor and doesn't look bulky or cheap. It's a great value for the money!",4
Ashley B-1000,BED,Medium,Negative,['Delivery'],"Honestly, the delivery was a complete nightmare. They were supposed to deliver it last week, and I've had to call multiple times just to get updates, and now it's been rescheduled again! I understand things happen, but the lack of communication and the constant delays are incredibly frustrating – it feels like they just don’t care about the customer’s time.",2
Toshiba M5-750,REFRIGERATOR,Small,Negative,['Functionality'],"I was really disappointed with how inconsistently this refrigerator kept things cold; some items froze, while others weren't chilled enough, which is a major problem for food preservation.",1
Ashley C-800,CHAIR,Small,Negative,['Product appearance' 'Delivery' 'Price'],"The chair's color was significantly different from what was pictured online, and the delivery was a complete mess, arriving a week late and with noticeable scratches – honestly, for the price, I expected much better.",2
Haier W-1100,WASHING_MACHINE,Medium,Negative,['Price'],"Honestly, I'm a bit disappointed with the price. It felt a little steep compared to other washing machines with similar features, especially when you consider the energy efficiency isn't outstanding. It's not terrible, but I was expecting more for what I paid.",2
Samsung XR-12A,REFRIGERATOR,Small,Positive,['Product appearance' 'Delivery' 'Functionality'],"The stainless steel finish looks fantastic in my kitchen, and the delivery team was surprisingly efficient, though the freezer functionality could be a little more intuitive.",4
Siemens S2-500,REFRIGERATOR,Medium,Positive,['Price' 'Functionality'],"I was really surprised by how affordable this refrigerator turned out to be! I've been looking for a reliable appliance without breaking the bank, and this one definitely fits the bill. The functionality is great too; it keeps my food perfectly chilled and the different compartments are really well-organized. It's not the flashiest model on the market, but for the price and how well it works, I couldn't be happier. It's a solid choice for anyone looking for good value.",4
IKEA C-300,CHAIR,Long,Positive,['Functionality' 'Delivery' 'Price'],"I've been needing a new chair for my home office for ages, and I finally decided to take the plunge with this one. Honestly, the price was a huge factor – I was really trying to stick to a budget, and this was significantly cheaper than anything else I was looking at with a similar aesthetic. The delivery was surprisingly smooth too! I was expecting a bit of a hassle with flatpack furniture, but it arrived promptly and the packaging was neat and tidy. Assembly was straightforward, even for someone like me who isn't particularly handy. It's incredibly comfortable for long work sessions, which is a massive plus. It's not the most luxurious chair I've ever sat in, and the armrests could be a little more padded, but for the price, you really can't complain. It's sturdy, looks great, and serves its purpose perfectly. I'm really happy with my purchase and would definitely recommend it to anyone looking for an affordable and functional chair.",4
Electrolux M-1200,MICROWAVE,Long,Positive,['Functionality'],"I've been using this microwave for about a month now, and I have to say, I'm really impressed with its functionality. Initially, I was a bit hesitant because I've had issues with other microwaves not heating evenly, but this one is fantastic. The power levels are well-defined, allowing me to gently defrost items without cooking them through, and it handles larger dishes with ease. I particularly appreciate the sensor cooking feature; it takes the guesswork out of cooking things like potatoes or fish. It's also surprisingly quiet compared to my old one, which is a huge plus. While the exterior design isn't the most exciting, the internal performance is what truly matters, and it delivers exceptionally well. There's a slight learning curve with some of the more advanced settings, but the manual is clear and helpful. Honestly, it's made meal prep so much easier and faster, and I wouldn't hesitate to recommend it to anyone looking for a reliable and powerful microwave.",5
Miele M-1800,MICROWAVE,Small,Positive,['Price' 'Delivery' 'Product appearance'],"I was pleasantly surprised by how sleek and modern this microwave looks in my kitchen, and the delivery was incredibly fast and efficient – definitely worth the price!",5
Electrolux L3-400,REFRIGERATOR,Long,Negative,['Product appearance'],"Honestly, I'm so disappointed with the aesthetics of this refrigerator. I was really looking forward to a sleek, modern addition to my kitchen, but what I received is just... underwhelming. The stainless steel finish isn't the brushed look I expected; it's more of a fingerprint magnet with a slightly dull sheen. And the paneling! It's not flush, there's a noticeable gap between the fridge and freezer doors, which makes the whole appliance look cheap and poorly constructed. I understand functionality is important, and it *does* keep my food cold, but I paid a premium price for something that should have looked better. It feels like a significant downgrade from other appliances I've owned, and it's constantly reminding me that I might have made a mistake. I’m considering returning it, just because the appearance is so jarring against my other kitchen appliances. It's a shame because the internal features seem decent, but the exterior is a major letdown. It's just not what I was expecting at all.",2
Samsung XR-12A,REFRIGERATOR,Medium,Positive,['Functionality'],"I was initially a little hesitant about the layout, as it's different from my previous fridge, but I'm genuinely impressed with how well everything functions. The temperature control is incredibly precise, and I've noticed my produce lasting significantly longer – that alone makes it worth it! It’s surprisingly quiet too, which is a big plus for my open-plan kitchen. I do wish the ice dispenser was a little faster, but honestly, that's a minor quibble.",4
Herman Miller S-1600,SOFA,Small,Positive,['Price'],"Considering the incredible quality and craftsmanship, the price felt surprisingly reasonable and definitely worth the investment for a piece of furniture that's built to last.",4
Ashley C-800,CHAIR,Medium,Positive,['Functionality'],"I was a little hesitant about buying this chair online, but I'm so glad I did! It's incredibly comfortable and the adjustable features really let me customize the support exactly where I need it. I spend hours working from home, and my back feels so much better now. It’s not perfect - the reclining mechanism can be a bit stiff sometimes - but overall, it's a fantastic chair and has made a huge difference in my daily comfort.",4
Toshiba W-1000,WASHING_MACHINE,Medium,Positive,['Product appearance' 'Price' 'Functionality'],"I was pleasantly surprised by this washing machine! The sleek, modern design really elevated the look of my laundry room – it’s much more stylish than my old one. Considering the features and performance, the price was incredibly reasonable, and it felt like a real bargain. The functionality is fantastic too; it handles delicate items with care and powers through heavier loads with ease. It's not the quietest machine I've ever used, but the cleaning power more than makes up for it.",4
West Elm S-2600,SOFA,Medium,Negative,['Product appearance' 'Delivery' 'Functionality'],"Honestly, I'm pretty disappointed with this sofa. The delivery was a complete nightmare – they were over two weeks late and the communication was terrible. Beyond that, the fabric already looks worn and the cushions just don't hold their shape; it feels like it's losing its structure already. It's a shame because the initial look was promising, but the quality just isn't there for the price point.",2
Miele M-1800,MICROWAVE,Long,Negative,['Price'],"I really wanted to love this microwave. It seemed like the perfect addition to my kitchen – the build quality feels fantastic, and the design is undeniably sleek. However, the price is absolutely outrageous. I understand that you're paying for a premium brand and supposed longevity, but the cost feels completely disproportionate to the actual functionality you get. You can buy a perfectly good microwave from a different brand for a fraction of the price that does almost the same thing. Honestly, I’ve been questioning my decision every time I use it. It’s a beautiful appliance, yes, but at this price point, I expected something truly revolutionary, not just a slightly better version of what’s already available. I'm left feeling like I overpaid significantly, and that's a hard feeling to shake. It's a shame, because I really did want to love it.",2
IKEA S-100,SOFA,Medium,Positive,['Functionality' 'Delivery'],"I was pleasantly surprised by the delivery service! They were incredibly efficient and communicative, keeping me updated every step of the way. While the sofa itself took a little while to assemble, the delivery team handled everything with care and professionalism, making the whole experience much smoother than I anticipated. It's a great piece of furniture and the delivery really made a difference.",4
