product_name,product_category,review_size,type,content,review,stars
Ashley C-800,CHAIR,Long,Negative,['Price'],"I was excited to try this chair, but the price was a major let‑down.
For the amount I paid, the build quality feels flimsy and the upholstery looks cheap.
I expected a sturdy, ergonomic design, yet the back support is weak and the armrests wobble.
The price tag doesn't match the performance or durability.
I would have preferred a more affordable option that offers better value.",1
LG W-2000,WASHING_MACHINE,Small,Positive,['Functionality'],"The LG W-2000's wash cycles are impressively efficient, delivering spotless results every time without any hassle.",5
GE A-5000,AIR_CONDITIONER,Medium,Negative,['Price' 'Delivery' 'Product appearance'],"I was disappointed by how much I paid for this unit – it feels like a premium price tag for a product that looks cheap and was delivered weeks later than promised. The delivery truck even left a dent on the front panel, making the appearance look even more shoddy. Overall, the cost, delayed arrival, and lackluster design make this a hard sell.",2
Pottery Barn C-2300,CHAIR,Medium,Positive,['Functionality' 'Price'],"I’ve been using this chair for a week now and it’s surprisingly comfortable and sturdy, making it a great addition to my living room. While the price is a bit on the higher side, the quality and functionality more than justify the investment.",4
LG W-2000,WASHING_MACHINE,Medium,Negative,['Product appearance'],"The front panel looks cheap, with a dull finish and visible scratches. I expected a more premium look for the price, but it feels like a bargain bin item instead.",1
Daewoo W-1700,WASHING_MACHINE,Long,Negative,['Product appearance'],"At first glance, the machine looked like it was built from cheap plastic, with a dull gray finish that seemed to fade even before use. The door hinges feel flimsy and the control panel is covered in a layer of grime that looks like it hasn't been cleaned in months. The color of the drum is uneven, with a patch of rust that makes the whole unit look unprofessional. Even the logo is poorly printed, giving the impression that the manufacturer didn't care about quality. Overall, the appearance alone makes me question whether this appliance will last long enough to justify its price.",1
Frigidaire M-1500,MICROWAVE,Long,Negative,['Delivery' 'Functionality'],"I ordered this microwave with high hopes, but the delivery was a nightmare—late, the box was dented, and the technician left a mess in my kitchen. When it finally arrived, the door latch was flimsy and kept sticking, making it impossible to open without forcing it. Inside, the turntable spun unevenly, so my meals came out cold on one side and burnt on the other. Even the digital display flickered and then stopped working after just a week of use. Overall, this microwave feels like a broken promise and a waste of money.",1
Pottery Barn B-2500,BED,Small,Negative,['Product appearance'],"The bed's finish looks cheap and uneven, far from the premium feel I expected.",2
Electrolux A-1200,AIR_CONDITIONER,Small,Positive,['Delivery' 'Product appearance'],"The delivery was swift and the unit looks sleek and modern, making it a great addition to my home.",5
Herman Miller C-1800,CHAIR,Medium,Positive,['Product appearance' 'Delivery'],"I was pleasantly surprised by how sleek and modern the chair looks in my home office; the neutral gray fabric blends perfectly with my decor. Delivery was prompt and the packaging protected the chair from any damage, so I felt confident in my purchase.",5
Ashley B-1000,BED,Medium,Negative,['Price' 'Functionality' 'Delivery'],"I was excited about this bed, but the price was way too high for the quality I received. The frame feels flimsy, and the delivery took longer than promised, leaving me disappointed.",2
Frigidaire F4-550,REFRIGERATOR,Medium,Positive,['Delivery' 'Functionality' 'Price'],"I was pleasantly surprised by how fast the Frigidaire F4-550 arrived—delivery was on the dot and the unit was set up with no hassle. Its functionality is top‑notch, keeping everything from dairy to leftovers crisp, and the price point is unbeatable for the features it offers.",5
Haier D2-600,REFRIGERATOR,Medium,Positive,['Functionality' 'Price' 'Delivery'],"I was pleasantly surprised by how smoothly the fridge runs—cooling is consistent and the noise level is surprisingly low. The price was a real bargain for the features it offers, and the delivery arrived ahead of schedule, making the whole experience a breeze.",5
Herman Miller C-1800,CHAIR,Long,Positive,['Functionality' 'Product appearance'],"From the moment I unboxed the chair, the sleek, minimalist design caught my eye—clean lines and a subtle gray finish that blends seamlessly with any office décor.
Functionally, the adjustable lumbar support and seat height are a game changer; I can fine-tune it to my exact comfort level and the armrests pivot smoothly for both typing and reading.
The seat cushion holds its shape even after hours of back-to-back meetings, and the breathable mesh keeps my back cool during long work sessions.
I also appreciate the sturdy frame that feels solid without being heavy, and the smooth casters glide effortlessly across both carpet and hardwood.
Overall, this chair delivers on both style and performance, making it a worthwhile investment for anyone serious about ergonomics.",5
Electrolux L3-400,REFRIGERATOR,Long,Negative,['Functionality' 'Delivery' 'Price'],"I was really excited to get my new fridge, but the experience turned out to be a nightmare. The delivery took almost a week longer than promised, and when it finally arrived, the box was dented and the unit was missing a few screws that I had to buy separately. Inside, the temperature control is completely unreliable—one side stays icy while the other is a hot mess, and the compressor keeps making a loud, annoying noise that I can't ignore. On top of that, the price tag was way higher than similar models I've seen, and I feel like I paid a premium for a product that just doesn't work. Overall, I expected a top-tier appliance from a reputable brand, but this one has disappointed me on every front.
",2
Panasonic M-7000,MICROWAVE,Small,Positive,['Price'],"I was pleasantly surprised by how affordable this microwave is, especially considering its performance.",5
LG M-2000,MICROWAVE,Long,Negative,['Price' 'Product appearance' 'Functionality'],"I was excited to try the LG M-2000, but it turned out to be a huge disappointment.
The price tag is steep for a microwave that looks like it was designed in a bargain bin, with a dull gray finish and a clunky control panel that feels cheap.
Functionality-wise, the power output is inconsistent; my food comes out unevenly cooked and the timer often lags.
The interior is barely spacious enough for a standard plate, and the turntable barely rotates.
Overall, this microwave feels like a bad investment that doesn't justify its cost.",1
Panasonic W-7000,WASHING_MACHINE,Small,Positive,['Functionality' 'Product appearance'],The sleek design and efficient wash cycles make this machine a standout in both look and performance.,5
Panasonic M-7000,MICROWAVE,Long,Negative,['Price' 'Delivery'],"I was really disappointed with the price of this microwave, it feels like I was overcharged for something that could be found cheaper elsewhere.
The delivery took an extra week beyond the promised timeframe, which was frustrating because I needed it for a holiday dinner.
When it finally arrived, the packaging was damaged and the unit had scratches that weren't there when I ordered.
The customer service was slow to respond and offered only a partial refund, which didn't even cover the extra shipping cost.
Overall, the combination of a steep price, delayed delivery, and poor handling made this purchase a total letdown.",1
KitchenAid W-1400,WASHING_MACHINE,Long,Negative,['Price'],"I bought the KitchenAid W-1400 hoping it would be worth the price, but it turned out to be a huge disappointment.
The cost is sky-high compared to similar models that offer comparable features.
I felt like I was paying for brand name alone, not for quality.
Even after a month of use, the machine hasn't delivered the performance I expected.
The price tag alone makes me regret this purchase and I would not recommend it to anyone looking for value.",1
Bosch W-6000,WASHING_MACHINE,Long,Positive,['Price' 'Functionality' 'Delivery'],"I was pleasantly surprised by how affordable this washing machine turned out to be, especially considering its advanced features.
The load sensor and smart cycle options make laundry feel effortless, and the quiet operation is a real bonus.
Delivery was prompt and the installer was courteous, setting up the unit without any hassle.
I appreciate that the price didn't feel like a compromise on quality; the build feels solid and the brand reputation backs it up.
Overall, this machine delivers great value, reliable performance, and a hassle‑free buying experience.",5
Samsung A-3000,AIR_CONDITIONER,Small,Negative,['Product appearance'],"The Samsung A-3000 looks like a cheap plastic toy, and I was disappointed by its clunky design.",2
LG W-2000,WASHING_MACHINE,Long,Negative,['Price' 'Functionality'],"Honestly, I was excited about the new washing machine, but the price feels like a joke for the mediocre performance.
The cycle options are limited, and the water usage is absurdly high for a supposedly efficient model.
The noise level is louder than a construction site, making it impossible to run a full load at night.
Even the basic spin cycle leaves clothes damp and the detergent dispenser misfires, causing a mess.
I expected a top‑tier appliance at this price point, but it feels like a budget knockoff that fails to deliver on any promise.",1
Ashley T-700,TABLE,Medium,Negative,['Product appearance'],I was really disappointed with how the table looked – the finish was uneven and the color faded almost immediately after the first use. It feels cheap and doesn't match the sleek design I was expecting from a modern piece.,1
Kenmore A-1600,AIR_CONDITIONER,Long,Positive,['Functionality' 'Delivery'],"Delivery was surprisingly swift – the unit arrived the next day, fully boxed and protected, and the installer was courteous and efficient.
Once set up, the Kenmore A‑1600 immediately hit the sweet spot, cooling the room in minutes without any whirring noise that usually comes with other units.
The remote control is intuitive, and the programmable timer works flawlessly, giving me peace of mind for the whole week.
I also appreciate the energy‑saving mode; it keeps the room comfortable while cutting my electricity bill noticeably.
Overall, the combination of prompt delivery and top‑notch performance makes this air conditioner a standout choice for anyone looking for reliable cooling.",5
Herman Miller C-1800,CHAIR,Small,Positive,['Delivery' 'Functionality'],I was pleasantly surprised by how quickly the Herman Miller C-1800 arrived and how comfortable and adjustable it is for long work sessions.,5
IKEA B-500,BED,Small,Positive,['Price' 'Functionality' 'Product appearance'],"I love this bed – it’s an unbeatable price for a sturdy frame, sleek design, and smooth assembly.",5
Frigidaire A-1500,AIR_CONDITIONER,Medium,Positive,['Product appearance' 'Functionality'],"The unit’s sleek, modern look blends effortlessly with my living room décor, and the clean lines give it a professional feel. Functionally, it kicks on instantly, delivering a brisk chill that settles the room in minutes, all while staying remarkably quiet and easy to control with the intuitive remote.",5
Wayfair T-1200,TABLE,Small,Negative,['Product appearance' 'Delivery' 'Functionality'],"I was disappointed with the Wayfair T-1200 because the table looked cheap, arrived late, and its surface cracked after a week of use.",1
Frigidaire F4-550,REFRIGERATOR,Medium,Negative,['Product appearance' 'Delivery'],"The fridge looked like it was shipped in a box that had been through a storm—scratches and a warped door frame made it look cheap. When it finally arrived, the delivery team left it on the curb without a proper handover, and the door was still stuck. Overall, a disappointing experience.",1
Herman Miller B-2000,BED,Medium,Positive,['Product appearance' 'Delivery' 'Functionality'],"The bed’s minimalist design looks stunning in my bedroom, with clean lines and a subtle color that blends perfectly with my decor. Delivery was surprisingly swift—arrived in just two days—and the assembly was a breeze, making it clear that the product is built for both style and ease of use. Functionally, it offers excellent support and a smooth, quiet slat system that keeps the mattress in great shape, ensuring a restful night’s sleep every time.",5
Bosch S3-200,REFRIGERATOR,Small,Positive,['Delivery' 'Functionality' 'Product appearance'],"Fast delivery, sleek design, and smooth operation make this refrigerator a standout choice.",5
Herman Miller S-1600,SOFA,Medium,Negative,['Product appearance'],"I was excited about the sleek design, but the sofa's fabric looks cheap and the color is off from what I expected. The stitching is uneven and the overall finish feels like a budget knockoff, so I can't recommend it.",1
Wayfair T-1200,TABLE,Long,Negative,['Price' 'Delivery'],"I was excited about the new table, but the price was outrageous for what I received.
The shipping took longer than advertised, and when it finally arrived, the packaging was damaged.
The table itself was fine, but the cost and the delay made me feel cheated.
I had to pay extra for expedited shipping to get it on time for a dinner party.
Overall, I would not recommend this table to anyone looking for good value.",1
Herman Miller S-1600,SOFA,Long,Positive,['Functionality'],"I bought this sofa last month and the functionality has exceeded my expectations.
The reclining mechanism is smooth and the adjustable headrest feels like it was built for my ergonomic needs.
The built‑in storage compartments are surprisingly spacious for a piece of furniture that looks so sleek.
I can set it up for movie nights or use it as a comfy reading nook without any hassle.
Overall, the sofa feels like a thoughtful blend of design and practicality.",5
Ashley S-600,SOFA,Long,Positive,['Product appearance' 'Delivery'],"The sofa arrived exactly as described, with a sleek, modern silhouette that instantly elevated the look of my living room. The fabric’s texture felt surprisingly plush, and the color was even richer in person than on the website—definitely a visual win. Delivery was a breeze; the courier arrived on time, handled the piece with care, and even helped set it up so I could start enjoying it right away. I was pleasantly surprised by the minimal packing damage—no scratches or dents, which speaks volumes about the shipping process. Overall, the combination of a stunning appearance and hassle‑free delivery made this purchase a truly satisfying experience.",5
Sharp W-9000,WASHING_MACHINE,Medium,Positive,['Functionality'],"I’ve been using this washing machine for a month now, and the performance is consistently impressive. The cycle selection is intuitive, and my clothes come out spotlessly clean every time, even with heavy loads.",5
Pottery Barn S-2100,SOFA,Medium,Negative,['Product appearance' 'Functionality' 'Delivery'],"I ordered the sofa expecting a stylish piece, but the fabric looked cheap and the color was off from the online photos. When it finally arrived, the delivery was delayed by a week and the packaging was damaged, leaving me with a sofa that feels flimsy and uncomfortable. The cushions sag after a few minutes of sitting, making it unusable for family movie nights.",1
Philips M-8000,MICROWAVE,Long,Negative,['Product appearance' 'Delivery' 'Functionality'],"First, the delivery was a nightmare; the courier arrived late and left the box on the porch, exposing it to rain.
Second, the microwave's appearance is a cheap plastic shell that looks like it was slapped together in a discount store, with a cracked front panel already after shipping.
Third, once I opened it, the functionality was a joke: the power settings are inconsistent, and the turntable stops mid-cycle.
Fourth, the digital display flickers and the door latch feels flimsy, making me worry about safety.
Finally, the whole experience feels like a bad bargain, especially considering the price point. I would not recommend this microwave to anyone looking for reliable kitchen appliances.",1
GE W-5000,WASHING_MACHINE,Small,Positive,['Delivery'],"The delivery of my GE W-5000 washing machine was surprisingly swift and hassle‑free, arriving exactly on schedule and with no damage.",5
IKEA C-300,CHAIR,Small,Positive,['Functionality' 'Delivery' 'Price'],"I love how the IKEA C-300 delivers great functionality, arrived on time, and is priced perfectly for a budget-friendly chair.",5
Electrolux M-1200,MICROWAVE,Medium,Positive,['Functionality' 'Delivery' 'Price'],"I was pleasantly surprised by how quickly the microwave heats up and how evenly it cooks—no more cold spots! The delivery was prompt and the packaging was secure, and for the price I paid, it feels like a great value that fits well in my kitchen.",5
Wayfair T-1200,TABLE,Medium,Negative,['Product appearance' 'Delivery'],"I was excited about this table, but the delivery was a nightmare and the appearance is disappointing. The wood finish looks cheap and the color is off from what I saw online. I ended up returning it because it just didn't meet my expectations.",1
KitchenAid A-1400,AIR_CONDITIONER,Long,Positive,['Price'],"I recently installed this air conditioner and was pleasantly surprised by its affordability.
For the price I paid, the unit delivers powerful cooling and operates quietly, which is a huge plus.
The energy efficiency rating is impressive, meaning I’ll save on my monthly bills while staying comfortable.
Even the remote control is intuitive, making it easy to adjust settings without hassle.
Overall, I feel I got excellent value for the cost, and I would recommend it to anyone looking for a budget-friendly cooling solution.",5
KitchenAid M-1400,MICROWAVE,Small,Positive,['Delivery' 'Functionality' 'Price'],"The KitchenAid M-1400 arrived faster than expected, works flawlessly for reheating and defrosting, and its price feels like a steal for such reliable performance.",5
KitchenAid K7-800,REFRIGERATOR,Small,Negative,['Price' 'Product appearance'],"I was disappointed by the high price and the bland, cheaply-looking finish of this fridge.",2
LG M-2000,MICROWAVE,Medium,Negative,['Delivery'],"I was really disappointed with the delivery of my microwave. It arrived a full week later than promised and the box was dented, suggesting it had been mishandled. The customer service response was slow and unhelpful, leaving me frustrated with the whole experience.",1
KitchenAid A-1400,AIR_CONDITIONER,Medium,Negative,['Product appearance' 'Price' 'Delivery'],"I was disappointed with the delivery timing – it took almost a month to arrive, and the packaging was barely protective, so the unit looked dented when it finally got here. The appearance of the unit is bland and feels cheap, especially considering the high price tag; I expected a more premium look for that cost. Overall, the combination of slow shipping, a subpar aesthetic, and an overpriced product makes this a frustrating purchase.",2
Samsung XR-12A,REFRIGERATOR,Medium,Negative,['Delivery' 'Price'],"The delivery took way longer than promised, and when it finally arrived the packaging was damaged. On top of that, the price was outrageous for a refrigerator that barely meets basic expectations.",1
Toshiba M-1000,MICROWAVE,Small,Positive,['Delivery' 'Functionality' 'Product appearance'],"I was pleasantly surprised by the quick delivery, the sleek design, and how effortlessly the microwave heats my meals.",5
Whirlpool A-4000,AIR_CONDITIONER,Long,Negative,['Functionality' 'Price' 'Delivery'],"I ordered the Whirlpool A-4000 hoping it would be a reliable cooling solution, but it turned out to be a nightmare from the start. The delivery was delayed by over a week, and when it finally arrived, the unit was already covered in dust and the packaging was torn, which made me question the care taken during shipping. Once I tried to set it up, the installation instructions were vague and the remote control didn’t respond to any buttons, forcing me to call customer service for a basic troubleshooting guide that was no better than the manual. Even after a few hours of tinkering, the AC only cooled a small corner of the room and the fan speed was barely adjustable, which is unacceptable for a unit marketed as a high-performance model. On top of that, the price tag was steep—far higher than comparable units on the market—yet it delivered nothing but frustration and a barely functional product. Overall, this experience was a huge disappointment and I would not recommend this air conditioner to anyone.

Stars: 1",1
KitchenAid K7-800,REFRIGERATOR,Small,Negative,['Product appearance' 'Delivery'],"I was disappointed with the dull, chipped finish and the delivery truck left a dent on the door, making the whole experience a nightmare.",1
GE M-5000,MICROWAVE,Long,Positive,['Delivery' 'Price' 'Functionality'],"I was pleasantly surprised by how quickly the GE M‑5000 arrived – it was in the mail the very next day after ordering, and the packaging was sturdy enough to keep it safe. The price point is very reasonable for a microwave with such a robust set of features; I felt like I was getting more than what I paid for. Functionally, it heats food evenly and the sensor cooking option is a real time‑saver, especially when I’m juggling multiple dishes. The digital display is clear and the turntable rotates smoothly, making it feel like a premium appliance without the premium price tag. Overall, the combination of fast delivery, great value, and solid performance makes this microwave a standout choice for anyone looking to upgrade their kitchen.
",5
Herman Miller W-1900,WARDROBE,Small,Negative,['Delivery'],I was disappointed when the delivery took three weeks and the package arrived damaged.,1
Frigidaire W-1500,WASHING_MACHINE,Medium,Positive,['Delivery'],"I was pleasantly surprised by how quickly my new washing machine arrived—just two days after ordering, and it was already set up and ready to go. The delivery team was courteous and handled the unit with care, making the whole experience hassle‑free and exactly what I hoped for.",5
Smeg A-1300,AIR_CONDITIONER,Long,Positive,['Delivery'],"Delivery was a breeze—my unit arrived exactly two days after ordering, right on schedule.
The courier was courteous, wore a bright Smeg-branded cap, and handled the unit with care, leaving no scratches.
I was pleasantly surprised to find the packaging intact and the air conditioner already pre‑assembled, saving me a lot of time.
The delivery team even walked me through the basic setup, which was a thoughtful touch.
Overall, the delivery experience was flawless, making my purchase feel even more worthwhile.",5
Herman Miller T-1700,TABLE,Medium,Negative,['Product appearance' 'Functionality' 'Price'],"I was excited about this table, but its appearance feels cheap and the metal finish looks dull. The legs wobble when I set a heavy laptop on it, and the price is too high for what you get. Overall, it just doesn't justify the cost or the quality I expected.",2
Kenmore A-1600,AIR_CONDITIONER,Small,Negative,['Price' 'Product appearance'],I was disappointed by how pricey it is for such a bland-looking unit that looks like it was slapped together.,1
Frigidaire A-1500,AIR_CONDITIONER,Medium,Negative,['Delivery' 'Product appearance'],"I was really disappointed with the delivery – it arrived two weeks later than promised and the box was dented and scratched. The unit itself looked cheap and the paint was already peeling when I opened it, so overall it feels like a subpar product.",2
Toshiba A-1000,AIR_CONDITIONER,Small,Negative,['Functionality'],The unit's fan never reaches the set temperature and the remote stops responding after a few minutes.,1
Haier A-1100,AIR_CONDITIONER,Small,Positive,['Price' 'Functionality'],"This unit offers great cooling power for its affordable price, making it a smart choice for budget-conscious buyers.",5
Panasonic Q2-300,REFRIGERATOR,Long,Negative,['Product appearance'],"I was really excited to bring this fridge home, but its look just feels cheap and outdated.
The stainless steel finish looks more like a dull gray than the sleek chrome I expected.
The knobs and handles are plastic and feel flimsy, giving the whole unit a low‑quality vibe.
Even the door hinges look poorly engineered, rattling every time I open it.
Overall, the appearance alone makes me regret the purchase, regardless of its internal features.",1
Miele M8-900,REFRIGERATOR,Long,Negative,['Delivery' 'Product appearance' 'Functionality'],"Delivery was a nightmare – the unit arrived two days late and the box was dented, making me doubt the care the courier took.
The fridge's exterior looks cheap, with a rough finish that feels more plastic than the premium stainless steel I expected.
Inside, the temperature control is unreliable; it swings wildly, leaving my produce spoiled.
The door seal is flimsy, leaking cold air and wasting energy.
Even the layout of the shelves is poorly designed, making it hard to organize items efficiently.",2
Pottery Barn W-2400,WARDROBE,Medium,Negative,['Delivery'],"I ordered a wardrobe and the delivery was a nightmare. The package arrived two weeks late, was damaged, and the courier left it on my doorstep without any notice.",1
Haier D2-600,REFRIGERATOR,Long,Positive,['Functionality'],"I bought this fridge last month and the cooling performance is outstanding.
The temperature control is precise, keeping my produce crisp and my drinks chilled without any fluctuations.
The built-in water dispenser works smoothly, and the ice maker produces perfect cubes in no time.
Even during a heatwave, the interior stays cool, proving its efficient compressor and insulation.
Overall, the functionality of this refrigerator exceeds my expectations and makes my kitchen life so much easier.",5
IKEA B-500,BED,Long,Negative,['Product appearance'],"At first glance, the bed looked like a cheap knockoff.
The finish was uneven and the paint chipped right after a few days.
The color palette was bland and didn't match the rest of my room.
The edges were rough, causing scratches on my sheets.
Overall, I was disappointed with how it looked.",1
Kenmore W-1600,WASHING_MACHINE,Small,Positive,['Product appearance'],"The sleek, modern look of this washing machine instantly upgrades my laundry room, making it feel like a high‑end appliance.",5
Haier W-1100,WASHING_MACHINE,Small,Positive,['Price'],"I was pleasantly surprised by how affordable this washer is, especially considering its decent performance.",5
Bosch A-6000,AIR_CONDITIONER,Medium,Positive,['Functionality' 'Delivery'],"I was pleasantly surprised by how quickly the Bosch A-6000 arrived—delivery was faster than I expected, and the unit was in perfect condition. Once set up, the air conditioner performed flawlessly, cooling my room in minutes and maintaining a consistent temperature with minimal noise.",5
Wayfair C-1300,CHAIR,Medium,Negative,['Price' 'Delivery'],I was disappointed by how steep the price was for a chair that feels like a bargain; I ended up paying more than I expected and the delivery took over a week with the packaging damaged.,1
Whirlpool W-4000,WASHING_MACHINE,Medium,Negative,['Product appearance' 'Delivery'],"The delivery took almost a week longer than promised, and when the machine finally arrived it was covered in scratches that weren't there when I ordered it. The stainless‑steel finish looked cheap and the overall build quality feels flimsy, so I’m disappointed with both the arrival and the appearance.",2
Whirlpool W-4000,WASHING_MACHINE,Long,Positive,['Product appearance' 'Delivery' 'Price'],"I was pleasantly surprised by the sleek, modern look of the machine, which fits perfectly in my laundry room.
The delivery was impressively fast, arriving two days earlier than the estimated window and the staff was courteous.
The price point is surprisingly competitive for a high‑end appliance, offering great value for the features included.
I appreciate the thoughtful design details, like the intuitive control panel and the quiet operation.
Overall, this washing machine delivers on style, convenience, and affordability, making it a top choice for anyone looking for a reliable appliance.",5
Wayfair B-1500,BED,Long,Negative,['Functionality' 'Delivery' 'Product appearance'],"I ordered the Wayfair B-1500 bed hoping for a quick, hassle‑free upgrade, but the experience was a nightmare from start to finish. The delivery took over a month, and when it finally arrived the packaging was damaged, leaving visible scratches on the frame that were hard to ignore. The bed’s appearance was far from the sleek, modern look advertised— the wood grain was uneven and the color was noticeably off. Functionally, the bed was a disaster: the slats were too thin, causing the mattress to sag and the frame to wobble with every shift. Even after assembling it according to the instructions, the bed felt unstable, and the headboard kept slipping, making it impossible to use it comfortably. All in all, a huge let‑down that I would not recommend to anyone looking for quality and reliability.",2
LG W-2000,WASHING_MACHINE,Small,Positive,['Delivery' 'Functionality'],"The LG W-2000 arrived on time and its washing performance is spot‑on, making my laundry routine a breeze.",5
Panasonic W-7000,WASHING_MACHINE,Long,Negative,['Delivery' 'Product appearance' 'Price'],"Delivery was a nightmare: the courier arrived three days late, and when the box finally opened, the machine looked like it had survived a rough shipping ordeal.
The exterior has scratches and a dent that wasn't there on the photo, and the color is off, so it feels cheap.
The price tag was advertised at a competitive rate, but after the hidden fees for delivery and the damage, it feels like a rip-off.
I expected a premium product from a reputable brand, but the experience was disappointing.
I wouldn't recommend this to anyone looking for a reliable appliance.",1
Daewoo M-1700,MICROWAVE,Long,Negative,['Product appearance' 'Functionality' 'Delivery'],"I was really disappointed with this microwave from the moment it arrived. The first thing I noticed was the cheap, plastic look of the exterior – it feels like a budget knock‑off rather than a quality appliance. Inside, the turntable keeps wobbling and the power button is unresponsive, so I can’t even set a timer properly. When I tried to heat a cup of coffee, it barely warmed up after 90 seconds, which is unacceptable for a 1000‑watt unit. On top of all that, the delivery was a nightmare: it took three days past the promised date and the box was dented, leaving the microwave with a scratched front panel. Overall, this product failed on every front and I wouldn’t recommend it.",1
Pottery Barn T-2200,TABLE,Long,Positive,['Price'],"I was initially skeptical about the price of this table, but after seeing how it compares to other pieces in the same style, I realized I was getting a lot of value for my money. The price point is definitely on the higher side, yet the craftsmanship and the solid wood construction justify every cent. I love that the table feels sturdy and has a timeless look that will complement any décor, making it a worthwhile investment for the long term. The price also reflects the brand’s reputation for quality, and I feel confident that this piece will last for years without needing repairs. Overall, I’m thrilled with how affordable this high-end table feels, and I would recommend it to anyone who wants a durable, stylish centerpiece without breaking the bank.",5
Ashley C-800,CHAIR,Long,Positive,['Product appearance'],"From the moment it arrived, I was impressed by the chair's polished finish and modern silhouette.
The deep charcoal upholstery feels luxurious, and the subtle stitching adds a touch of sophistication that instantly elevates any living space.
Its ergonomic curves not only look great but also promise comfort during long reading sessions.
I love how the sturdy metal frame is both lightweight and robust, giving the piece a sleek, almost sculptural presence.
Overall, this chair is a stunning blend of style and substance that will make a striking statement in any room.",5
Miele W-1800,WASHING_MACHINE,Medium,Negative,['Product appearance' 'Functionality' 'Price'],"The machine’s design looks more like a budget appliance than a premium brand, with a dull finish that feels cheap. It also struggles with heavy loads, taking too long and making loud noises that are hard to ignore. Considering the high price tag, the performance and look simply don’t justify the cost.",2
Miele M8-900,REFRIGERATOR,Long,Negative,['Delivery' 'Functionality'],"I was excited to receive my new refrigerator, but the delivery was a nightmare— it arrived three days late and the door was dented from the packaging. When I finally opened it, the temperature control was glitchy, cycling between hot and cold with no clear pattern. The interior shelves were warped, making it impossible to stack my groceries properly. Even the built‑in water dispenser stopped working after a week, and the customer service team was unhelpful and slow to respond. Overall, the experience was frustrating from delivery to functionality, and I feel like I wasted my money.
",1
Whirlpool M-4000,MICROWAVE,Long,Negative,['Product appearance' 'Price'],"At first glance, the microwave looked like a cheap plastic toy, with a dull gray finish that looked more like a budget appliance than a Whirlpool.
The color was off, and the panels had a faint peeling texture that made it look like it had been in the showroom for years.
I was already skeptical about the price, which seemed high for a product that looks like it was made from low‑grade materials.
When I finally opened the door, the interior was also poorly finished, with a scratched turntable and a flimsy door latch that rattled.
Overall, I feel like I paid too much for an appliance that looks and feels like it could break after a month.",1
Smeg R1-250,REFRIGERATOR,Medium,Positive,['Delivery' 'Functionality' 'Product appearance'],"The delivery was lightning fast and the fridge arrived in perfect condition, with no scratches on its sleek stainless steel finish. Inside, the compartments are well designed and the temperature control is spot on, making it a joy to keep fresh food. Overall, a top‑notch appliance that looks great and works flawlessly.",5
Miele M-1800,MICROWAVE,Medium,Positive,['Functionality' 'Delivery'],"I was pleasantly surprised by how quickly the Miele M-1800 arrived—delivery was on time and the packaging was sturdy. Inside, the microwave’s performance is top-notch: even tough stews heat evenly and the sensor cooking feature saves me time. Overall, a solid purchase that delivers both speed and quality.",5
West Elm T-2700,TABLE,Long,Positive,['Price' 'Functionality' 'Delivery'],"I was pleasantly surprised by the price of this table—it feels like a real bargain for the quality I get. The functionality is top-notch; the surface is smooth and spacious enough for both meals and work, and the sturdy legs give it a solid feel. Delivery was a breeze, arriving on time and in perfect condition with no damage. The packaging was eco-friendly and easy to dispose of, which I appreciate. Overall, this table exceeded my expectations and is a great addition to my living space.",5
Herman Miller W-1900,WARDROBE,Small,Negative,['Functionality' 'Delivery'],"The wardrobe arrived late and the hanging rod is flimsy, making it unusable for my clothes.",1
Wayfair W-1400,WARDROBE,Long,Negative,['Functionality' 'Price' 'Product appearance'],"I was excited to add a new wardrobe to my bedroom, but the Wayfair W-1400 turned out to be a disappointment in several ways.

First, the functionality is subpar: the sliding doors are stiff and often jam, and the hanging rods are too short, making it impossible to hang longer coats.

Second, the price feels inflated for what you get; the materials look cheap and the finish is uneven, so it looks like a bargain that didn't deliver.

Finally, the product appearance is underwhelming: the paint has a dull sheen and the wood grain appears inconsistent, giving it a mass-produced look rather than the high-end finish advertised.

Overall, I feel I overpaid for a wardrobe that doesn't perform or look like it should. I would not recommend this to anyone looking for a reliable, stylish storage solution.",2
Siemens M-1900,MICROWAVE,Long,Negative,['Price' 'Delivery' 'Functionality'],"The price of this microwave is outrageous for the features it offers, making it feel like a rip-off from the start.
Delivery took longer than promised, and when it finally arrived, the packaging was damaged, which already set a bad tone.
Once I unpacked it, I was disappointed to find that the power settings are limited and the turntable stops working after a few uses.
The cooking time is inconsistent, with some meals overcooked and others barely warmed, which defeats the purpose of having a microwave.
Overall, the high cost, slow shipping, and subpar functionality make this a frustrating purchase that I would not recommend to anyone.
",1
Pottery Barn S-2100,SOFA,Long,Negative,['Price' 'Product appearance'],"I was excited to bring home this sofa, but it turned out to be a major disappointment.
The price tag was steep, and for the amount I paid, I expected a much more refined look and higher quality materials.
Instead, the fabric feels cheap and the stitching is uneven, giving it a rushed, low‑end feel.
The color also fades quickly under sunlight, which is unacceptable for a piece meant to be a centerpiece.
Overall, I feel I overpaid for a sofa that looks and feels like a bargain bin find.",2
Toshiba W-1000,WASHING_MACHINE,Small,Negative,['Delivery'],"The delivery took forever and the courier left the washing machine in a pile of dust, making me furious.",1
